2017-03-20,Monday,65.425,65.495,65.315,65.345
2017-03-21,Tuesday,65.424,65.475,65.234,65.345
2017-03-22,Wednesday,65.585,65.59,65.395,65.455
2017-03-23,Thursday,65.425,65.588,65.4,65.455
2017-03-24,Friday,65.505,65.545,65.385,65.425
2017-03-27,Monday,65.295,65.295,64.98,64.995
2017-03-28,Tuesday,65.11,65.135,65.04,65.045
2017-03-29,Wednesday,65.125,65.125,64.865,64.875
2017-03-30,Thursday,64.85,64.99,64.85,64.86
2017-03-31,Friday,64.93,64.99,64.8,64.86
2017-04-03,Monday,64.825,65.11,64.785,64.985
2017-04-04,Tuesday,65.15,65.15,65.07,65.08
2017-04-05,Wednesday,65.075,65.175,64.875,64.875
2017-04-06,Thursday,65.044,65.059,64.504,64.606
2017-04-07,Friday,64.599,64.744,64.154,64.27
2017-04-10,Monday,64.325,64.61,64.325,64.605
2017-04-11,Tuesday,64.575,64.695,64.41,64.555
2017-04-12,Wednesday,64.625,64.73,64.535,64.69
2017-04-13,Thursday,64.455,64.493,64.272,64.445
2017-04-14,Friday,64.443,64.48,64.443,64.48
2017-04-17,Monday,64.44,64.55,64.305,64.48
2017-04-18,Tuesday,64.515,64.655,64.485,64.605
2017-04-19,Wednesday,64.575,64.665,64.525,64.665
2017-04-20,Thursday,64.64,64.727,64.536,64.62
2017-04-21,Friday,64.66,64.69,64.565,64.65
2017-04-24,Monday,64.537,64.542,64.41,64.49
2017-04-25,Tuesday,64.425,64.425,64.215,64.33
2017-04-26,Wednesday,64.32,64.33,63.94,64.13
2017-04-27,Thursday,64.065,64.175,63.985,64.115
2017-04-28,Friday,64.13,64.4,64.13,64.29
2017-05-01,Monday,64.285,64.285,64.255,64.255
2017-05-02,Tuesday,64.147,64.25,64.125,64.165
2017-05-03,Wednesday,64.14,64.2,64.115,64.165
2017-05-04,Thursday,64.195,64.25,64.18,64.215
2017-05-05,Friday,64.235,64.395,64.235,64.315
2017-05-08,Monday,64.26,64.385,64.21,64.36
2017-05-09,Tuesday,64.44,64.705,64.44,64.68
2017-05-10,Wednesday,64.694,64.694,64.555,64.615
2017-05-11,Thursday,64.595,64.595,64.35,64.405
2017-05-12,Friday,64.305,64.377,64.243,64.243
2017-05-15,Monday,64.13,64.18,64.025,64.065
2017-05-16,Tuesday,64.075,64.165,64.04,64.045
2017-05-17,Wednesday,64,64.175,63.99,64.13
2017-05-18,Thursday,64.4,64.92,64.327,64.88
2017-05-19,Friday,64.725,65.025,64.565,64.565
2017-05-22,Monday,64.53,64.655,64.46,64.51
2017-05-23,Tuesday,64.685,64.92,64.655,64.895
2017-05-24,Wednesday,64.93,64.97,64.715,64.77
2017-05-25,Thursday,64.578,64.65,64.48,64.555
2017-05-26,Friday,64.565,64.63,64.425,64.51
2017-05-29,Monday,64.485,64.595,64.455,64.54
2017-05-30,Tuesday,64.645,64.707,64.605,64.635
2017-05-31,Wednesday,64.605,64.605,64.46,64.51
2017-06-01,Thursday,64.525,64.598,64.433,64.478
2017-06-02,Friday,64.345,64.52,64.345,64.415
2017-06-05,Monday,64.32,64.4,64.29,64.35
2017-06-06,Tuesday,64.34,64.485,64.315,64.43
2017-06-07,Wednesday,64.515,64.535,64.315,64.435
2017-06-08,Thursday,64.41,64.43,64.208,64.25
2017-06-09,Friday,64.275,64.34,64.167,64.245
2017-06-12,Monday,64.35,64.49,64.32,64.48
2017-06-13,Tuesday,64.455,64.515,64.345,64.345
2017-06-14,Wednesday,64.335,64.367,64.235,64.235
2017-06-15,Thursday,64.295,64.62,64.26,64.565
2017-06-16,Friday,64.69,64.75,64.405,64.465
2017-06-19,Monday,64.445,64.505,64.34,64.495
2017-06-20,Tuesday,64.485,64.54,64.412,64.54
2017-06-21,Wednesday,64.635,64.68,64.49,64.53
2017-06-22,Thursday,64.545,64.63,64.455,64.605
2017-06-23,Friday,64.585,64.618,64.445,64.505
2017-06-26,Monday,64.465,64.465,64.435,64.435
2017-06-27,Tuesday,64.485,64.545,64.405,64.475
2017-06-28,Wednesday,64.575,64.66,64.51,64.525
2017-06-29,Thursday,64.455,64.69,64.442,64.66
2017-06-30,Friday,64.73,64.84,64.575,64.62
2017-07-03,Monday,64.655,64.91,64.635,64.845
2017-07-04,Tuesday,64.805,64.897,64.705,64.79
2017-07-05,Wednesday,64.705,64.865,64.675,64.8
2017-07-06,Thursday,64.755,64.808,64.705,64.725
2017-07-07,Friday,64.775,64.775,64.54,64.625
2017-07-10,Monday,64.585,64.597,64.475,64.475
2017-07-11,Tuesday,64.465,64.605,64.46,64.565
2017-07-12,Wednesday,64.535,64.6,64.475,64.475
2017-07-13,Thursday,64.398,64.475,64.398,64.46
2017-07-14,Friday,64.488,64.525,64.424,64.424
2017-07-17,Monday,64.365,64.407,64.345,64.345
2017-07-18,Tuesday,64.37,64.415,64.316,64.316
2017-07-19,Wednesday,64.37,64.37,64.26,64.27
2017-07-20,Thursday,64.345,64.46,64.325,64.375
2017-07-21,Friday,64.385,64.39,64.305,64.385
2017-07-24,Monday,64.415,64.465,64.3,64.395
2017-07-25,Tuesday,64.355,64.425,64.345,64.385
2017-07-26,Wednesday,64.472,64.487,64.355,64.355
2017-07-27,Thursday,64.195,64.218,64.075,64.125
2017-07-28,Friday,64.195,64.245,64.11,64.115
2017-07-31,Monday,64.14,64.273,64.075,64.2
2017-08-01,Tuesday,64.105,64.145,64.045,64.095
2017-08-02,Wednesday,64.125,64.135,63.595,63.635
2017-08-03,Thursday,63.645,63.72,63.575,63.705
2017-08-04,Friday,63.721,63.786,63.624,63.675
2017-08-07,Monday,63.73,63.865,63.668,63.84
2017-08-08,Tuesday,63.755,63.785,63.62,63.692
2017-08-09,Wednesday,63.785,63.86,63.715,63.86
2017-08-10,Thursday,63.955,64.115,63.885,64.095
2017-08-11,Friday,64.23,64.27,64.1,64.14
2017-08-14,Monday,63.985,64.148,63.935,64.09
2017-08-15,Tuesday,64.11,64.12,64.11,64.12
2017-08-16,Wednesday,64.275,64.328,64.14,64.17
2017-08-17,Thursday,64.17,64.17,64.17,64.17
2017-08-18,Friday,64.185,64.185,64.082,64.095
2017-08-21,Monday,64.075,64.157,64.015,64.11
2017-08-22,Tuesday,64.095,64.15,64.05,64.072
2017-08-23,Wednesday,64.045,64.147,64.045,64.045
2017-08-24,Thursday,64.04,64.09,64.005,64.045
2017-08-25,Friday,64.055,64.065,64.005,64.005
2017-08-28,Monday,63.89,63.93,63.855,63.905
2017-08-29,Tuesday,63.955,64.037,63.925,64.015
2017-08-30,Wednesday,63.975,64.02,63.875,63.99
2017-08-31,Thursday,64.035,64.06,63.895,63.935
2017-09-01,Friday,63.925,64.055,63.875,64.025
2017-09-04,Monday,63.945,64.178,63.935,64.04
2017-09-05,Tuesday,64.105,64.162,64.08,64.105
2017-09-06,Wednesday,64.105,64.262,64.06,64.06
2017-09-07,Thursday,64.042,64.055,63.98,64.015
2017-09-08,Friday,63.87,63.96,63.78,63.785
2017-09-11,Monday,63.905,63.94,63.838,63.935
2017-09-12,Tuesday,63.985,64.055,63.935,64.031
2017-09-13,Wednesday,63.99,64.05,63.97,64.01
2017-09-14,Thursday,64.168,64.172,64.062,64.123
2017-09-15,Friday,64.145,64.145,64.042,64.11
2017-09-18,Monday,64.055,64.168,64.002,64.158
2017-09-19,Tuesday,64.19,64.35,64.13,64.3
2017-09-20,Wednesday,64.245,64.435,64.245,64.293
2017-09-21,Thursday,64.515,64.855,64.45,64.81
2017-09-22,Friday,64.805,65.155,64.755,64.795
2017-09-25,Monday,64.845,65.175,64.725,65.127
2017-09-26,Tuesday,65.245,65.49,65.155,65.46
2017-09-27,Wednesday,65.365,65.755,65.345,65.715
2017-09-28,Thursday,65.835,65.9,65.47,65.47
2017-09-29,Friday,65.352,65.465,65.235,65.31
2017-10-02,Monday,65.31,65.31,65.31,65.31
2017-10-03,Tuesday,65.595,65.637,65.465,65.485
2017-10-04,Wednesday,65.345,65.385,64.95,65.03
2017-10-05,Thursday,65.095,65.195,64.975,65.145
2017-10-06,Friday,65.2,65.405,65.2,65.4
2017-10-09,Monday,65.375,65.43,65.275,65.355
2017-10-10,Tuesday,65.355,65.38,65.205,65.25
2017-10-11,Wednesday,65.26,65.325,65.13,65.16
2017-10-12,Thursday,65.16,65.165,65.035,65.06
2017-10-13,Friday,64.955,64.965,64.7,64.7
2017-10-16,Monday,64.745,64.77,64.69,64.7
2017-10-17,Tuesday,64.795,65.04,64.795,65.03
2017-10-18,Wednesday,64.995,65.17,64.965,65.055
2017-10-19,Thursday,65.033,65.08,64.995,64.995
2017-10-20,Friday,65,65.045,64.995,65.04
2017-10-23,Monday,65.075,65.115,64.98,65.023
2017-10-24,Tuesday,64.98,65.125,64.9,65.09
2017-10-25,Wednesday,65.145,65.2,64.885,64.925
2017-10-26,Thursday,64.785,64.92,64.73,64.84
2017-10-27,Friday,65.025,65.11,64.965,65.04
2017-10-30,Monday,64.89,64.96,64.8,64.86
2017-10-31,Tuesday,64.84,64.85,64.73,64.75
2017-11-01,Wednesday,64.705,64.705,64.51,64.565
2017-11-02,Thursday,64.535,64.675,64.475,64.575
2017-11-03,Friday,64.58,64.65,64.52,64.56
2017-11-06,Monday,64.665,64.742,64.625,64.625
2017-11-07,Tuesday,64.66,65.07,64.615,65.06
2017-11-08,Wednesday,65.135,65.165,64.92,64.92
2017-11-09,Thursday,64.945,65.002,64.852,64.975
2017-11-10,Friday,65.09,65.208,65.005,65.19
2017-11-13,Monday,65.37,65.535,65.267,65.44
2017-11-14,Tuesday,65.32,65.55,65.292,65.41
2017-11-15,Wednesday,65.44,65.44,65.155,65.27
2017-11-16,Thursday,65.285,65.39,65.125,65.295
2017-11-17,Friday,64.647,65.072,64.625,65.015
2017-11-20,Monday,64.975,65.125,64.975,65.1
2017-11-21,Tuesday,65.09,65.125,64.88,64.88
2017-11-22,Wednesday,64.78,64.965,64.72,64.88
2017-11-23,Thursday,64.815,64.897,64.57,64.57
2017-11-24,Friday,64.59,64.752,64.555,64.68
2017-11-27,Monday,64.715,64.828,64.477,64.477
2017-11-28,Tuesday,64.54,64.613,64.37,64.41
2017-11-29,Wednesday,64.42,64.52,64.28,64.36
2017-11-30,Thursday,64.55,64.635,64.41,64.49
2017-12-01,Friday,64.505,64.52,64.49,64.52
2017-12-04,Monday,64.56,64.56,64.29,64.38
2017-12-05,Tuesday,64.3,64.468,64.23,64.36
2017-12-06,Wednesday,64.445,64.555,64.398,64.53
2017-12-07,Thursday,64.51,64.61,64.49,64.57
2017-12-08,Friday,64.565,64.59,64.435,64.48
2017-12-11,Monday,64.455,64.455,64.315,64.355
2017-12-12,Tuesday,64.42,64.53,64.4,64.41
2017-12-13,Wednesday,64.54,64.56,64.425,64.46
2017-12-14,Thursday,64.36,64.375,64.255,64.34
2017-12-15,Friday,64.14,64.175,64.015,64.08
2017-12-18,Monday,64.16,64.73,64.09,64.21
2017-12-19,Tuesday,64.23,64.23,63.945,64.06
2017-12-20,Wednesday,64.01,64.13,64.005,64.115
2017-12-21,Thursday,64.02,64.14,64.01,64.02
2017-12-22,Friday,64.06,64.09,64.02,64.02
2017-12-25,Monday,64.02,64.02,64.02,64.02
2017-12-26,Tuesday,64.04,64.125,64.028,64.05
2017-12-27,Wednesday,64.075,64.185,64.075,64.12
2017-12-28,Thursday,64.13,64.28,64.078,64.08
2017-12-29,Friday,64.055,64.07,63.79,63.84
2018-01-01,Monday,63.855,63.865,63.635,63.68
2018-01-02,Tuesday,63.7,63.77,63.44,63.46
2018-01-03,Wednesday,63.555,63.575,63.45,63.505
2018-01-04,Thursday,63.595,63.615,63.365,63.4
2018-01-05,Friday,63.36,63.425,63.323,63.34
2018-01-08,Monday,63.335,63.53,63.245,63.475
2018-01-09,Tuesday,63.485,63.73,63.425,63.67
2018-01-10,Wednesday,63.69,63.855,63.56,63.63
2018-01-11,Thursday,63.66,63.828,63.648,63.69
2018-01-12,Friday,63.6,63.73,63.49,63.61
2018-01-15,Monday,63.46,63.515,63.335,63.515
2018-01-16,Tuesday,63.61,64.13,63.6,64.02
2018-01-17,Wednesday,64.08,64.08,63.772,63.885
2018-01-18,Thursday,63.86,63.95,63.755,63.87
2018-01-19,Friday,63.68,63.87,63.635,63.83
2018-01-22,Monday,63.89,64.01,63.725,63.89
2018-01-23,Tuesday,63.91,63.91,63.75,63.76
2018-01-24,Wednesday,63.74,63.74,63.63,63.66
2018-01-25,Thursday,63.515,63.64,63.455,63.515
2018-01-26,Friday,63.525,63.62,63.515,63.59
2018-01-29,Monday,63.61,63.625,63.49,63.6
2018-01-30,Tuesday,63.7,63.815,63.595,63.69
2018-01-31,Wednesday,63.68,63.752,63.55,63.55
2018-02-01,Thursday,63.65,64.065,63.56,63.98
2018-02-02,Friday,64.125,64.2,63.74,64.13
2018-02-05,Monday,64.24,64.24,64.01,64.14
2018-02-06,Tuesday,64.36,64.405,64.1,64.23
2018-02-07,Wednesday,64.22,64.312,64.045,64.28
2018-02-08,Thursday,64.39,64.39,64.15,64.3
2018-02-09,Friday,64.425,64.438,64.285,64.375
2018-02-12,Monday,64.29,64.35,64.24,64.28
2018-02-13,Tuesday,64.275,64.275,64.265,64.265
2018-02-14,Wednesday,64.155,64.192,64.045,64.1
2018-02-15,Thursday,63.96,63.98,63.875,63.9
2018-02-16,Friday,63.875,64.23,63.815,64.215
2018-02-19,Monday,64.25,64.25,64.25,64.25
2018-02-20,Tuesday,64.51,64.862,64.42,64.86
2018-02-21,Wednesday,64.905,64.945,64.713,64.805
2018-02-22,Thursday,65.065,65.105,64.955,64.975
2018-02-23,Friday,64.96,64.96,64.695,64.71
2018-02-26,Monday,64.66,64.84,64.63,64.77
